Year,County,Place,CFIPS,PFIPS,Total Population,Household Population,Group Quarters Population,Household Size,Total Housing Units,Occupied Housing Units,Vacant Housing Units,Vacancy Percent,Household Pop to Housing Units Ratio
2017,Larimer County,Unincorp. Area,69,99990,69595,68651,943,2.46,33199,27946.0,5253.0,15.82,2.0678634898641524
2017,Las Animas County,Unincorp. Area,71,99990,5431,5006,425,2.21,3202,2260.0,942.0,29.41,1.5633978763272955
2017,Lincoln County,Unincorp. Area,73,99990,2515,1623,893,2.42,817,671.0,146.0,17.93,1.9865361077111383
2017,Logan County,Unincorp. Area,75,99990,6447,6356,91,2.47,2759,2570.0,189.0,6.85,2.3037332366799563
2017,Mesa County,Unincorp. Area,77,99990,72206,71994,213,2.56,30195,28145.0,2050.0,6.79,2.3843020367610532
2017,Mineral County,Unincorp. Area,79,99990,540,540,0,2.16,922,249.0,673.0,72.95,0.5856832971800434
2017,Moffat County,Unincorp. Area,81,99990,3895,3892,3,2.58,1870,1510.0,360.0,19.24,2.081283422459893
2017,Montezuma County,Unincorp. Area,83,99990,14793,14759,33,2.45,7050,6017.0,1033.0,14.65,2.0934751773049647
2017,Montrose County,Unincorp. Area,85,99990,18795,18765,30,2.55,7906,7373.0,533.0,6.74,2.373513786997217
2017,Morgan County,Unincorp. Area,87,99990,9301,9301,0,2.64,3890,3517.0,373.0,9.58,2.3910025706940874
2017,Otero County,Unincorp. Area,89,99990,5082,5047,35,2.45,2333,2062.0,271.0,11.61,2.1633090441491643
2017,Ouray County,Unincorp. Area,91,99990,2727,2727,0,2.12,1873,1288.0,585.0,31.24,1.4559530165509877
2017,Park County,Unincorp. Area,93,99990,15871,15824,47,2.24,13231,7078.0,6153.0,46.5,1.1959791398987227
2017,Phillips County,Unincorp. Area,95,99990,1144,1144,0,2.56,493,447.0,46.0,9.39,2.3204868154158214
2017,Pitkin County,Unincorp. Area,97,99990,6309,6289,20,2.34,3837,2688.0,1149.0,29.95,1.6390409173833724
2017,Prowers County,Unincorp. Area,99,99990,2540,2533,7,2.49,1201,1019.0,182.0,15.14,2.1090757701915073
2017,Pueblo County,Unincorp. Area,101,99990,54673,54414,259,2.63,22416,20722.0,1694.0,7.56,2.4274625267665955
2017,Rio Blanco County,Unincorp. Area,103,99990,1796,1791,5,2.45,988,730.0,258.0,26.13,1.812753036437247
2017,Rio Grande County,Unincorp. Area,105,99990,5343,5268,75,2.48,3106,2123.0,983.0,31.64,1.6960721184803607
2017,Routt County,Unincorp. Area,107,99990,8337,8276,61,2.42,4823,3414.0,1409.0,29.21,1.715944432925565
2017,Saguache County,Unincorp. Area,109,99990,3428,3428,0,2.12,2145,1617.0,528.0,24.6,1.598135198135198
2017,San Juan County,Unincorp. Area,111,99990,80,80,0,1.91,250,42.0,208.0,83.2,0.32
2017,San Miguel County,Unincorp. Area,113,99990,3450,3235,214,2.36,2153,1373.0,780.0,36.25,1.5025545750116116
2017,Sedgwick County,Unincorp. Area,115,99990,655,655,0,2.26,361,290.0,71.0,19.63,1.814404432132964
2017,Summit County,Unincorp. Area,117,99990,16645,16353,291,2.41,15573,6797.0,8776.0,56.35,1.0500866884993258
2017,Teller County,Unincorp. Area,119,99990,14956,14790,166,2.33,8533,6360.0,2173.0,25.47,1.7332708308918316
2017,Washington County,Unincorp. Area,121,99990,2510,2510,0,2.46,1187,1019.0,168.0,14.18,2.114574557708509
2017,Weld County,Unincorp. Area,123,99990,46446,46405,40,2.77,17382,16776.0,606.0,3.48,2.669715797951904
2017,Yuma County,Unincorp. Area,125,99990,3934,3934,0,2.59,1753,1520.0,233.0,13.27,2.244152880775813
2018,Las Animas County,Aguilar,71,760,471,471,0,2.17,269,217.0,52.0,19.33,1.7509293680297398
2018,Washington County,Akron,121,925,1788,1587,200,2.24,823,707.0,116.0,14.04,1.928311057108141
2018,Alamosa County,Alamosa,3,1090,9583,8786,797,2.33,4130,3767.0,363.0,8.79,2.127360774818402
2018,Park County,Alma,93,1530,290,290,0,2.07,179,140.0,39.0,21.89,1.6201117318435754
2018,Conejos County,Antonito,21,2355,674,672,2,2.18,377,309.0,68.0,18.16,1.7824933687002653
2018,Lincoln County,Arriba,73,3235,202,202,0,2.13,121,95.0,26.0,21.8,1.6694214876033058
2018,Adams County,Arvada (Part),1,3455,2947,2941,6,2.58,1157,1139.0,18.0,1.59,2.5419187554019014
2018,Jefferson County,Arvada (Part),59,3455,120026,119260,766,2.49,49093,47865.0,1228.0,2.5,2.429266901594932
2018,Pitkin County,Aspen,97,3620,7158,7116,42,1.95,6148,3645.0,2503.0,40.71,1.1574495770982434
2018,Weld County,Ault,123,3950,1777,1777,0,2.66,691,668.0,23.0,3.26,2.571635311143271
2018,Adams County,Aurora (Part),1,4000,46281,45058,1223,3.05,15279,14786.0,493.0,3.23,2.9490149878918777
2018,Arapahoe County,Aurora (Part),5,4000,329286,328033,1253,2.67,126598,122936.0,3662.0,2.89,2.5911388805510356
2018,Douglas County,Aurora (Part),35,4000,1665,1665,0,2.73,694,609.0,85.0,12.2,2.3991354466858787
2018,Eagle County,Avon,37,4110,5769,5769,0,2.6,3544,2218.0,1326.0,37.42,1.627821670428894
2018,Eagle County,Basalt (Part),37,4935,2878,2878,0,2.3,1453,1250.0,203.0,14.0,1.9807295251204404
2018,Pitkin County,Basalt (Part),97,4935,1042,1042,0,2.27,560,458.0,102.0,18.18,1.8607142857142858
2018,La Plata County,Bayfield,67,5265,2761,2761,0,2.67,1094,1035.0,59.0,5.39,2.523765996343693
2018,Adams County,Bennett (Part),1,6090,2140,2140,0,2.84,777,753.0,24.0,3.06,2.754182754182754
2018,Arapahoe County,Bennett (Part),5,6090,386,386,0,3.12,126,124.0,2.0,1.82,3.0634920634920637
2018,Larimer County,Berthoud (Part),69,6255,8101,8021,80,2.61,3268,3076.0,192.0,5.87,2.454406364749082
2018,Weld County,Berthoud (Part),123,6255,251,251,0,3.61,70,70.0,0.0,0.66,3.585714285714286
2018,Kit Carson County,Bethune,63,6530,192,192,0,3.05,80,63.0,17.0,21.05,2.4
2018,Gilpin County,Black Hawk,47,7025,126,126,0,2.08,67,61.0,6.0,9.57,1.8805970149253732
2018,Costilla County,Blanca,23,7190,336,336,0,2.73,150,123.0,27.0,18.0,2.24
2018,Summit County,Blue River,117,7410,891,891,0,2.51,747,354.0,393.0,52.55,1.1927710843373494
2018,Saguache County,Bonanza City,109,7571,18,18,0,1.12,27,16.0,11.0,39.0,0.6666666666666666
2018,Pueblo County,Boone,101,7795,323,316,8,2.55,152,124.0,28.0,18.58,2.0789473684210527
2018,Boulder County,Boulder,13,7850,108380,95152,13228,2.17,45303,43780.0,1523.0,3.36,2.100346555415756
2018,Arapahoe County,Bow Mar (Part),5,8070,594,594,0,2.92,206,203.0,3.0,1.35,2.883495145631068
2018,Jefferson County,Bow Mar (Part),59,8070,269,269,0,3.03,92,89.0,3.0,3.43,2.9239130434782608
2018,Las Animas County,Branson,71,8345,63,63,0,2.27,46,28.0,18.0,39.62,1.3695652173913044
2018,Summit County,Breckenridge,117,8400,5437,5248,189,2.24,7269,2346.0,4923.0,67.73,0.7219700096299353
2018,Adams County,Brighton (Part),1,8675,39658,38060,1598,2.96,13162,12848.0,314.0,2.38,2.891657802765537
2018,Weld County,Brighton (Part),123,8675,375,375,0,2.9,131,130.0,1.0,1.08,2.8625954198473282
2018,Fremont County,Brookside,43,9115,206,206,0,2.48,90,83.0,7.0,7.58,2.2888888888888888
2018,Broomfield County,Broomfield,14,9280,71322,70723,599,2.5,30060,28250.0,1810.0,6.02,2.352727877578177
2018,Morgan County,Brush,87,9555,5354,5034,320,2.55,2128,1974.0,154.0,7.24,2.3656015037593985
2018,Chaffee County,Buena Vista,15,10105,2806,2806,0,2.22,1529,1264.0,265.0,17.33,1.8351863963374755
2018,Kit Carson County,Burlington,63,10600,3389,3123,266,2.45,1471,1276.0,195.0,13.24,2.123045547246771
2018,El Paso County,Calhan,41,11260,785,785,0,2.54,334,309.0,25.0,7.45,2.3502994011976046
2018,Baca County,Campo,9,11645,108,108,0,2.28,65,47.0,18.0,27.51,1.6615384615384616
2018,Fremont County,Canon City,43,11810,17115,15599,1516,2.23,7565,6991.0,574.0,7.59,2.0619960343688035
2018,Garfield County,Carbonate,45,12030,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2018,Garfield County,Carbondale,45,12045,6385,6255,129,2.66,2540,2352.0,188.0,7.38,2.4625984251968505
2018,Douglas County,Castle Pines,35,12387,10401,10388,14,2.89,3715,3590.0,125.0,3.36,2.7962314939434725
2018,Douglas County,Castle Rock,35,12415,67767,66840,928,2.87,24265,23297.0,968.0,3.99,2.754584792911601
2018,Delta County,Cedaredge,29,12635,2241,2241,0,2.07,1182,1084.0,98.0,8.27,1.8959390862944163
2018,Arapahoe County,Centennial,5,12815,108908,106850,2059,2.65,41078,40362.0,716.0,1.74,2.601149033545937
2018,Rio Grande County,Center (Part),105,12855,61,61,0,2.45,53,25.0,28.0,52.95,1.150943396226415
2018,Saguache County,Center (Part),109,12855,1934,1934,0,2.68,807,723.0,84.0,10.44,2.396530359355638
2018,Clear Creek County,Central City (Part),19,12910,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2018,Gilpin County,Central City (Part),47,12910,777,777,0,1.94,530,401.0,129.0,24.42,1.4660377358490566
2018,Otero County,Cheraw,89,13460,235,235,0,2.52,100,93.0,7.0,6.72,2.35
2018,Arapahoe County,Cherry Hills Village,5,13845,6536,6536,0,3.09,2186,2117.0,69.0,3.16,2.989935956084172
2018,Cheyenne County,Cheyenne Wells,17,14175,779,752,27,2.11,411,356.0,55.0,13.33,1.829683698296837
2018,Mineral County,City of Creede,79,14765,251,251,0,1.79,245,141.0,104.0,42.59,1.0244897959183674
2018,Fremont County,Coal Creek,43,15330,352,352,0,2.38,156,148.0,8.0,5.14,2.2564102564102564
2018,Las Animas County,Cokedale,71,15550,129,129,0,2.44,89,53.0,36.0,40.71,1.449438202247191
2018,Mesa County,Collbran,77,15605,590,390,200,2.09,207,186.0,21.0,9.94,1.8840579710144927
2018,El Paso County,Colorado Springs,41,16000,474691,464345,10345,2.47,196494,188160.0,8334.0,4.24,2.3631510376907183
2018,Arapahoe County,Columbine Valley,5,16385,1488,1488,0,2.67,580,556.0,24.0,4.06,2.56551724137931
2018,Adams County,Commerce City,1,16495,59218,58854,364,3.23,18595,18231.0,364.0,1.96,3.1650443667652595
2018,Montezuma County,Cortez,83,17375,8633,8485,148,2.3,3979,3695.0,284.0,7.13,2.1324453380246293
2018,Moffat County,Craig,81,17760,9089,8976,112,2.43,4019,3699.0,320.0,7.96,2.233391390893257
2018,Delta County,Crawford,29,17925,414,414,0,2.22,217,186.0,31.0,14.12,1.9078341013824884
2018,Gunnison County,Crested Butte,51,18310,1603,1603,0,2.11,1144,759.0,385.0,33.63,1.4012237762237763
2018,Saguache County,Crestone,109,18420,138,138,0,1.96,98,71.0,27.0,28.04,1.4081632653061225
2018,Teller County,Cripple Creek,119,18530,1123,1123,0,2.08,704,539.0,165.0,23.49,1.5951704545454546
2018,Logan County,Crook,75,18640,129,129,0,1.93,75,67.0,8.0,10.53,1.72
2018,Crowley County,Crowley,25,18750,164,164,0,2.22,81,74.0,7.0,8.62,2.0246913580246915
2018,Weld County,Dacono,123,19080,5877,5877,0,2.95,2028,1990.0,38.0,1.87,2.8979289940828403
2018,Mesa County,De Beque,77,19355,497,495,2,2.68,212,185.0,27.0,12.94,2.3349056603773586
2018,Arapahoe County,Deer Trail,5,19630,889,889,0,2.7,356,330.0,26.0,7.36,2.497191011235955
2018,Rio Grande County,Del Norte,105,19795,1475,1445,30,2.27,806,637.0,169.0,20.97,1.7928039702233252
2018,Delta County,Delta,29,19850,8928,8768,160,2.43,3883,3609.0,274.0,7.06,2.2580479011073913
2018,Denver County,Denver,31,20000,702679,686379,16300,2.21,331306,310886.0,20420.0,6.16,2.071737306296898
2018,Summit County,Dillon,117,20440,1034,1034,0,2.04,1297,507.0,790.0,60.91,0.7972243639167309
2018,Moffat County,Dinosaur,81,20495,254,254,0,2.43,148,104.0,44.0,29.43,1.7162162162162162
2018,Montezuma County,Dolores,83,20770,893,882,11,2.05,499,431.0,68.0,13.65,1.7675350701402806
2018,Dolores County,Dove Creek,33,21265,652,652,0,2.3,331,283.0,48.0,14.4,1.9697885196374623
2018,La Plata County,Durango,67,22035,18860,17103,1756,2.13,8892,8011.0,881.0,9.9,1.9234143049932524
2018,Kiowa County,Eads,61,22145,688,659,29,2.24,355,294.0,61.0,17.31,1.856338028169014
2018,Eagle County,Eagle,37,22200,7242,7147,95,2.91,2627,2456.0,171.0,6.52,2.7205938332698896
2018,Weld County,Eaton,123,22860,5458,5458,0,2.75,2019,1981.0,38.0,1.86,2.703318474492323
2018,Yuma County,Eckley,125,23025,231,231,0,2.42,110,95.0,15.0,13.42,2.1
2018,Jefferson County,Edgewater,59,23135,5136,5136,0,2.19,2448,2344.0,104.0,4.23,2.0980392156862746
2018,Elbert County,Elizabeth,39,23740,1386,1386,0,2.77,516,500.0,16.0,3.08,2.686046511627907
2018,Clear Creek County,Empire,19,24620,335,335,0,1.88,206,178.0,28.0,13.43,1.6262135922330097
2018,Arapahoe County,Englewood,5,24785,33881,33540,341,2.08,16736,16106.0,630.0,3.76,2.0040630975143405
2018,Boulder County,Erie (Part),13,24950,11525,11525,0,3.02,3870,3815.0,55.0,1.42,2.9780361757105944
2018,Weld County,Erie (Part),123,24950,15379,15379,0,2.93,5378,5247.0,131.0,2.43,2.8596132391223503
2018,Larimer County,Estes Park,69,25115,6412,6369,43,2.09,4335,3044.0,1291.0,29.77,1.469204152249135
2018,Weld County,Evans,123,25280,21481,21477,4,2.87,7692,7477.0,215.0,2.8,2.7921216848673946
2018,Park County,Fairplay,93,25610,728,728,0,2.16,410,337.0,73.0,17.69,1.775609756097561
2018,Adams County,Federal Heights,1,26270,14585,14585,0,2.71,5549,5384.0,165.0,2.97,2.628401513786268
2018,Weld County,Firestone,123,26600,14317,14317,0,3.05,4836,4692.0,144.0,2.97,2.960504549214227
2018,Kit Carson County,Flagler,63,26765,545,545,0,2.06,310,264.0,46.0,14.73,1.7580645161290323
2018,Logan County,Fleming,75,26875,433,433,0,2.38,204,182.0,22.0,10.94,2.122549019607843
2018,Fremont County,Florence,43,27040,3746,3659,88,2.33,1726,1571.0,155.0,9.01,2.1199304750869064
2018,Larimer County,Fort Collins,69,27425,166382,157179,9203,2.36,69738,66536.0,3202.0,4.59,2.2538501247526455
2018,Weld County,Fort Lupton,123,27700,7907,7907,0,3.04,2681,2602.0,79.0,2.94,2.9492726594554273
2018,Morgan County,Fort Morgan,87,27810,11708,11544,164,2.84,4280,4071.0,209.0,4.89,2.697196261682243
2018,El Paso County,Fountain,41,27865,29480,29480,0,2.99,10196,9851.0,345.0,3.39,2.8913299333071794
2018,Otero County,Fowler,89,27975,1239,1208,31,2.18,614,553.0,61.0,9.93,1.9674267100977199
2018,Arapahoe County,Foxfield,5,28105,746,727,18,2.75,271,264.0,7.0,2.44,2.6826568265682655
2018,Grand County,Fraser,49,28305,1433,1429,5,2.22,1418,644.0,774.0,54.6,1.0077574047954867
2018,Weld County,Frederick,123,28360,13391,13391,0,3.01,4547,4454.0,93.0,2.04,2.945018693644161
2018,Summit County,Frisco,117,28690,2922,2922,0,2.1,3246,1392.0,1854.0,57.13,0.9001848428835489
2018,Mesa County,Fruita,77,28745,13527,13351,177,2.56,5462,5212.0,250.0,4.58,2.4443427316001465
2018,Weld County,Garden City,123,29185,253,253,0,2.05,126,123.0,3.0,2.16,2.007936507936508
2018,Lincoln County,Genoa,73,29680,153,153,0,2.27,85,68.0,17.0,20.55,1.8
2018,Clear Creek County,Georgetown,19,29735,1129,1058,71,2.01,740,527.0,213.0,28.83,1.4297297297297298
2018,Weld County,Gilcrest,123,29955,1054,1054,0,3.16,348,334.0,14.0,4.11,3.028735632183908
2018,Arapahoe County,Glendale,5,30340,4857,4857,0,1.67,3081,2909.0,172.0,5.59,1.5764362220058423
2018,Garfield County,Glenwood Springs,45,30780,9744,9525,218,2.5,4189,3817.0,372.0,8.89,2.273812365719742
2018,Jefferson County,Golden,59,30835,20973,18025,2948,2.24,8445,8035.0,410.0,4.86,2.134399052693902
2018,Prowers County,Granada,99,31550,449,449,0,2.68,203,167.0,36.0,17.67,2.2118226600985222
2018,Grand County,Granby,49,31605,1960,1960,0,2.41,1650,815.0,835.0,50.62,1.187878787878788
2018,Mesa County,Grand Junction,77,31660,64041,60331,3710,2.25,28413,26760.0,1653.0,5.82,2.12335902579805
2018,Grand County,Grand Lake,49,31715,412,409,3,1.85,788,221.0,567.0,72.0,0.5190355329949239
2018,Weld County,Greeley,123,32155,107726,102538,5188,2.72,39452,37719.0,1733.0,4.39,2.599057082023725
2018,El Paso County,Green Mtn. Falls (Part),41,32650,759,734,24,2.01,521,365.0,156.0,29.93,1.4088291746641075
2018,Teller County,Green Mtn. Falls (Part),119,32650,26,26,0,1.85,31,14.0,17.0,55.02,0.8387096774193549
2018,Arapahoe County,Greenwood Village,5,33035,15951,15887,64,2.46,6734,6467.0,267.0,3.97,2.3592218592218592
2018,Weld County,Grover,123,33310,166,166,0,2.21,86,75.0,11.0,12.71,1.930232558139535
2018,Gunnison County,Gunnison,51,33640,6370,5406,964,2.17,2767,2490.0,277.0,10.02,1.9537405131911818
2018,Eagle County,Gypsum,37,33695,7623,7623,0,3.19,2514,2393.0,121.0,4.83,3.032219570405728
2018,Prowers County,Hartman,99,34520,57,57,0,2.31,32,25.0,7.0,22.84,1.78125
2018,Kiowa County,Haswell,61,34740,70,70,0,2.11,37,33.0,4.0,9.77,1.8918918918918919
2018,Phillips County,Haxtun,95,34960,988,965,23,2.25,490,430.0,60.0,12.25,1.969387755102041
2018,Routt County,Hayden,107,35070,1865,1865,0,2.43,830,768.0,62.0,7.49,2.246987951807229
2018,Morgan County,Hillrose,87,36610,310,310,0,2.61,128,119.0,9.0,7.11,2.421875
2018,Prowers County,Holly,99,37215,839,790,50,2.5,358,315.0,43.0,11.95,2.206703910614525
2018,Phillips County,Holyoke,95,37270,2336,2291,46,2.48,999,923.0,76.0,7.65,2.2932932932932935
2018,Alamosa County,Hooper,3,37380,85,85,0,2.37,50,36.0,14.0,28.76,1.7
2018,Delta County,Hotchkiss,29,37545,874,874,0,2.21,434,395.0,39.0,8.92,2.013824884792627
2018,Grand County,Hot Sulphur Springs,49,37600,683,653,30,2.37,305,275.0,30.0,9.81,2.140983606557377
2018,Weld County,Hudson,123,37820,1625,1625,0,2.78,596,584.0,12.0,2.09,2.726510067114094
2018,Lincoln County,Hugo,73,37875,773,691,82,2.28,365,303.0,62.0,17.01,1.893150684931507
2018,Clear Creek County,Idaho Sprgs,19,38370,1753,1709,44,2.04,914,838.0,76.0,8.34,1.8698030634573304
2018,La Plata County,Ignacio,67,38535,825,825,0,2.56,360,322.0,38.0,10.58,2.2916666666666665
2018,Logan County,Iliff,75,38590,250,250,0,2.39,117,105.0,12.0,10.5,2.1367521367521367
2018,Boulder County,Jamestown,13,39195,278,278,0,2.23,134,125.0,9.0,6.74,2.074626865671642
2018,Larimer County,Johnstown (Part),69,39855,4036,4036,0,2.41,1819,1674.0,145.0,7.97,2.2188015393073117
2018,Weld County,Johnstown (Part),123,39855,12400,12400,0,2.98,4235,4158.0,77.0,1.81,2.927981109799292
2018,Sedgwick County,Julesburg,115,39965,1293,1251,41,2.13,700,587.0,113.0,16.08,1.7871428571428571
2018,Weld County,Keenesburg,123,40185,1236,1226,9,2.58,500,476.0,24.0,4.75,2.452
2018,Weld County,Kersey,123,40515,1509,1509,0,2.86,546,528.0,18.0,3.25,2.7637362637362637
2018,Las Animas County,Kim,71,40570,69,69,0,1.91,55,36.0,19.0,33.92,1.2545454545454546
2018,Elbert County,Kiowa,39,40790,734,700,34,2.4,307,292.0,15.0,4.96,2.2801302931596092
2018,Cheyenne County,Kit Carson,17,41010,271,256,15,2.27,136,112.0,24.0,17.31,1.8823529411764706
2018,Grand County,Kremmling,49,41560,1342,1338,4,2.41,617,555.0,62.0,9.97,2.168557536466775
2018,Boulder County,Lafayette,13,41835,28192,28074,118,2.51,11413,11190.0,223.0,1.95,2.459826513624814
2018,Conejos County,La Jara,21,42055,751,743,8,2.61,333,285.0,48.0,14.44,2.2312312312312312
2018,Otero County,La Junta,89,42110,7337,7042,294,2.37,3335,2977.0,358.0,10.74,2.111544227886057
2018,Hinsdale County,Lake City,53,42330,427,427,0,2.06,438,207.0,231.0,52.74,0.9748858447488584
2018,Jefferson County,Lakeside,59,42495,15,15,0,1.36,11,11.0,0.0,2.8,1.3636363636363635
2018,Jefferson County,Lakewood,59,43000,154058,151756,2302,2.28,69038,66620.0,2418.0,3.5,2.198151742518613
2018,Prowers County,Lamar,99,43110,7645,7345,300,2.42,3446,3040.0,406.0,11.78,2.1314567614625655
2018,Douglas County,Larkspur,35,43550,201,201,0,2.18,99,92.0,7.0,6.88,2.0303030303030303
2018,Weld County,La Salle,123,43605,2355,2355,0,2.88,840,819.0,21.0,2.47,2.8035714285714284
2018,Bent County,Las Animas,11,43660,2291,2213,78,2.24,1178,989.0,189.0,16.03,1.8786078098471986
2018,Huerfano County,La Veta,55,44100,895,895,0,1.94,575,462.0,113.0,19.63,1.5565217391304347
2018,Lake County,Leadville,65,44320,2667,2590,77,2.1,1690,1232.0,458.0,27.1,1.532544378698225
2018,Lincoln County,Limon,73,44980,1997,1975,22,2.36,937,839.0,98.0,10.5,2.1077908217716117
2018,Arapahoe County,Littleton (Part),5,45255,43510,42916,594,2.21,20067,19389.0,678.0,3.38,2.138635570837694
2018,Douglas County,Littleton (Part),35,45255,651,651,0,1.86,403,350.0,53.0,13.2,1.6153846153846154
2018,Jefferson County,Littleton (Part),59,45255,2338,2338,0,2.96,801,789.0,12.0,1.45,2.9188514357053683
2018,Adams County,Lochbuie (Part),1,45530,1,1,0,1.2,1,1.0,0.0,0.0,1.0
2018,Weld County,Lochbuie (Part),123,45530,6851,6851,0,3.15,2217,2172.0,45.0,2.05,3.09021199819576
2018,Morgan County,Log Lane Village,87,45695,921,921,0,3.04,332,303.0,29.0,8.75,2.7740963855421685
2018,Douglas County,Lone Tree,35,45955,13028,13028,0,2.36,5850,5523.0,327.0,5.59,2.227008547008547
2018,Boulder County,Longmont (Part),13,45970,95799,94983,816,2.5,39134,38017.0,1117.0,2.85,2.427122195533296
2018,Weld County,Longmont (Part),123,45970,599,582,17,1.99,315,293.0,22.0,7.0,1.8476190476190477
2018,Boulder County,Louisville,13,46355,21252,21078,174,2.42,8898,8705.0,193.0,2.17,2.368846931894808
2018,Larimer County,Loveland,69,46465,75322,74719,603,2.37,32957,31583.0,1374.0,4.17,2.2671663076129502
2018,Boulder County,Lyons,13,47070,2193,2193,0,2.5,900,878.0,22.0,2.42,2.4366666666666665
2018,Conejos County,Manassa,21,48060,944,944,0,2.63,402,358.0,44.0,10.84,2.3482587064676617
2018,Montezuma County,Mancos,83,48115,1275,1189,86,2.28,581,522.0,59.0,10.16,2.0464716006884682
2018,El Paso County,Manitou Springs,41,48445,4877,4844,33,1.99,2618,2435.0,183.0,7.0,1.8502673796791445
2018,Otero County,Manzanola,89,48500,357,357,0,2.34,177,152.0,25.0,13.84,2.016949152542373
2018,Gunnison County,Marble,51,48555,132,132,0,2.06,101,64.0,37.0,36.43,1.306930693069307
2018,Weld County,Mead,123,49600,4709,4709,0,3.04,1574,1551.0,23.0,1.44,2.991740787801779
2018,Rio Blanco County,Meeker,103,49875,2374,2335,40,2.37,1138,984.0,154.0,13.55,2.0518453427065024
2018,Logan County,Merino,75,50040,287,287,0,2.47,125,116.0,9.0,7.15,2.296
2018,Weld County,Milliken,123,50480,7668,7668,0,3.04,2583,2523.0,60.0,2.31,2.9686411149825784
